temperature,humidity,pm25,pm10,no2,so2,co,industrial_proximity,population_density,air_quality,timestamp,latitude,longitude
28.1,87.7,39.2,53.4,39.1,10.3,1.86,5.2,669,Poor,2024-09-03 01:48:49.638632,40.909974285456144,-73.8011888092748
22.9,57.2,66.5,80.9,25.4,6.9,1.53,5.3,682,Moderate,2024-09-03 02:48:49.638632,41.02331667092811,-74.07183535247148
26.7,77.9,24.2,26.6,21.2,4.9,1.13,10.8,352,Good,2024-09-03 03:48:49.638632,40.78803020646101,-74.04602389399639
41.8,72.4,19.3,37.6,36.1,12.2,2.11,3.6,617,Hazardous,2024-09-03 04:48:49.638632,40.82805701858291,-74.05347129072734
45.7,76.3,1.1,20.8,23.8,28.2,2.44,3.7,761,Hazardous,2024-09-03 05:48:49.638632,40.59153376631506,-74.06049595666029
27.2,59.1,3.7,5.2,15.0,5.2,1.03,11.0,285,Good,2024-09-03 06:48:49.638632,40.74679650610527,-74.07065236018863
26.5,67.6,1.8,9.2,26.5,4.9,1.09,12.3,418,Good,2024-09-03 07:48:49.638632,40.63794355980792,-74.07650043717196
20.1,54.3,10.1,12.2,27.1,0.6,1.12,10.1,474,Good,2024-09-03 08:48:49.638632,40.536022043168344,-73.88249108413673
22.6,55.6,7.4,8.0,22.4,4.0,1.1,10.8,330,Good,2024-09-03 09:48:49.638632,40.69495274338797,-74.01625416907248
41.2,79.1,5.6,27.6,35.9,6.9,1.66,7.1,359,Poor,2024-09-03 10:48:49.638632,40.75757965103032,-74.00373262704541
25.5,77.9,6.9,11.4,19.5,9.3,1.09,11.7,254,Good,2024-09-03 11:48:49.638632,40.640582647455666,-74.24619881429157
35.8,69.7,9.8,14.4,22.5,10.5,1.1,5.3,396,Moderate,2024-09-03 12:48:49.638632,40.62832213375482,-73.93124941714318
21.3,75.7,28.7,33.5,14.8,3.2,1.1,11.4,243,Good,2024-09-03 13:48:49.638632,40.693618953217026,-73.93910016134078
19.1,63.4,23.9,31.8,22.1,9.2,1.5,5.2,639,Moderate,2024-09-03 14:48:49.638632,40.78427370353258,-73.96038951351842
23.7,66.3,11.8,14.4,12.2,1.9,0.79,12.0,248,Good,2024-09-03 15:48:49.638632,40.539753376643056,-73.84451660916088
29.2,64.3,46.3,51.0,26.7,9.8,1.5,6.1,623,Moderate,2024-09-03 16:48:49.638632,40.59490621373919,-74.07173755818167
43.6,100.0,47.7,69.6,40.8,21.6,2.64,3.2,805,Hazardous,2024-09-03 17:48:49.638632,40.7228058978244,-74.0007007737687
27.8,69.2,2.7,7.9,24.8,2.1,1.22,10.2,401,Good,2024-09-03 18:48:49.638632,40.67976775318204,-74.02994764323329
26.5,68.0,20.7,28.1,14.2,2.4,0.9,13.3,248,Good,2024-09-03 19:48:49.638632,40.62254089835637,-73.84421034373617
21.4,77.6,7.7,11.2,25.2,5.0,0.94,12.6,547,Good,2024-09-03 20:48:49.638632,40.73541699315471,-74.02374982351019
20.9,68.0,3.3,8.8,21.9,4.1,1.08,10.5,538,Good,2024-09-03 21:48:49.638632,40.73125531616092,-73.90541693817467
30.1,78.4,6.5,24.9,28.8,6.6,1.98,7.0,569,Poor,2024-09-03 22:48:49.638632,40.74202620896744,-74.06345243654253
34.1,79.9,42.9,48.9,41.9,20.4,2.03,4.8,515,Poor,2024-09-03 23:48:49.638632,40.77059786407853,-74.01115379435136
26.7,42.5,20.0,24.9,22.1,8.4,0.95,15.0,309,Good,2024-09-04 00:48:49.638632,40.55879226616861,-74.04388301153801
27.9,70.5,2.0,6.6,17.7,3.2,0.94,11.0,554,Good,2024-09-04 01:48:49.638632,40.73475577089504,-73.97467754140601
28.0,53.6,20.2,28.4,14.1,2.7,0.99,11.7,475,Good,2024-09-04 02:48:49.638632,40.74562175787179,-73.96755107383888
24.2,41.3,1.1,6.0,12.3,7.8,1.16,10.4,601,Good,2024-09-04 03:48:49.638632,40.773287739378226,-73.99895581784696
46.0,90.9,11.0,30.8,26.2,15.0,1.78,5.6,736,Poor,2024-09-04 04:48:49.638632,40.77707191025577,-74.12914182047149
22.7,78.2,7.4,7.5,19.8,5.2,0.86,10.2,255,Good,2024-09-04 05:48:49.638632,40.692068275610474,-73.99961742627363
28.0,71.0,26.7,28.4,19.4,6.0,1.07,11.1,233,Good,2024-09-04 07:48:49.638632,40.71729950507213,-74.08455020477871
23.7,72.0,2.3,12.5,16.3,11.3,1.52,6.1,607,Moderate,2024-09-04 08:48:49.638632,40.749001778527315,-74.07214315630938
21.1,55.8,28.7,42.8,23.6,6.0,1.52,7.5,424,Moderate,2024-09-04 09:48:49.638632,40.58823645042932,-73.98148605968218
31.8,71.4,18.6,32.0,18.7,13.9,1.3,5.5,483,Moderate,2024-09-04 10:48:49.638632,40.75505010404769,-73.99912100270406
25.5,68.9,2.9,16.0,38.3,2.3,1.61,10.9,357,Moderate,2024-09-04 11:48:49.638632,40.67093950900017,-73.96941305348018
35.1,51.8,4.7,14.9,14.8,10.5,1.25,6.8,352,Moderate,2024-09-04 12:48:49.638632,40.62685491782899,-73.97635151583324
30.3,77.1,1.9,11.7,32.0,16.4,1.99,9.9,618,Moderate,2024-09-04 13:48:49.638632,40.81051199766908,-74.03015357851861
26.4,70.6,18.8,25.0,26.9,6.3,1.0,16.1,500,Good,2024-09-04 14:48:49.638632,40.81568949522355,-73.85849017327607
19.9,80.9,12.2,22.0,24.4,8.3,1.45,7.3,433,Moderate,2024-09-04 15:48:49.638632,40.69079991323035,-73.88499119511094
32.5,69.3,28.0,47.9,28.8,9.8,1.53,5.2,409,Moderate,2024-09-04 16:48:49.638632,40.62812211263603,-74.0690536117925
33.6,55.2,2.9,21.2,21.9,5.1,1.69,5.3,454,Moderate,2024-09-04 17:48:49.638632,40.688435936199234,-73.95143145126728
25.3,50.8,7.7,13.4,16.5,3.8,1.15,10.8,338,Good,2024-09-04 18:48:49.638632,40.779587877162335,-74.08223164262282
28.5,74.7,9.4,16.7,17.5,9.1,1.06,11.2,304,Good,2024-09-04 19:48:49.638632,40.61900576399309,-74.0900120663228
22.2,53.1,13.8,15.0,21.5,4.1,1.06,14.5,276,Good,2024-09-04 20:48:49.638632,40.59409260143856,-74.11303959289721
33.9,63.5,55.1,78.8,41.8,18.9,1.99,3.6,454,Poor,2024-09-04 21:48:49.638632,40.91875373813279,-73.99647768293876
31.9,80.5,10.3,18.2,29.1,17.2,1.72,5.2,373,Moderate,2024-09-04 23:48:49.638632,40.80193117518532,-73.99707211851178
24.8,57.4,11.2,16.3,17.1,2.8,1.24,12.9,495,Good,2024-09-05 00:48:49.638632,40.76388420345039,-73.78581850509741
21.5,75.4,11.2,17.5,14.8,6.3,1.01,14.6,298,Good,2024-09-05 01:48:49.638632,40.56906718919893,-73.98512649198817
25.5,54.8,19.3,27.1,25.4,3.1,0.89,11.4,530,Good,2024-09-05 02:48:49.638632,40.76881610425994,-74.22797535733916
39.9,69.7,1.8,10.6,27.1,18.0,2.29,6.9,660,Hazardous,2024-09-05 03:48:49.638632,40.63295918887144,-74.02162630035909
36.0,90.1,29.5,41.4,34.6,13.3,2.12,5.1,760,Poor,2024-09-05 07:48:49.638632,40.8301630260084,-74.0104664661322
28.9,72.2,9.9,25.7,35.4,9.8,1.33,6.6,597,Moderate,2024-09-05 08:48:49.638632,40.76098423029,-73.99009603395275
26.4,52.6,4.7,12.5,24.1,5.6,0.91,10.4,500,Good,2024-09-05 09:48:49.638632,40.58333561966369,-74.18696603163339
28.7,54.7,17.7,25.2,39.7,9.8,2.44,4.4,522,Poor,2024-09-05 10:48:49.638632,40.57056057791797,-73.97496978214149
29.5,69.6,11.8,18.2,28.9,6.7,0.94,11.7,363,Good,2024-09-05 11:48:49.638632,40.755797477443075,-73.87905104550362
40.6,77.6,18.1,46.7,35.9,13.8,1.96,4.5,434,Poor,2024-09-05 12:48:49.638632,40.68136141387527,-74.05816003593536
21.7,65.6,2.3,7.4,10.1,5.4,0.91,14.6,302,Good,2024-09-05 13:48:49.638632,40.598163033150584,-74.0128900021788
19.7,48.0,20.5,25.1,18.2,6.9,1.13,10.5,604,Good,2024-09-05 14:48:49.638632,40.667859529608684,-73.99474749367589
30.1,86.2,18.7,27.7,33.4,9.3,1.57,5.0,479,Moderate,2024-09-05 15:48:49.638632,40.56513734761241,-73.91574827383882
21.6,50.7,1.5,4.0,11.7,2.3,0.94,12.0,452,Good,2024-09-05 16:48:49.638632,40.661748185361965,-73.9976659391037
22.9,74.8,9.5,15.1,21.6,4.8,1.11,13.7,525,Good,2024-09-05 17:48:49.638632,40.646311586660715,-74.05611573933216
25.8,42.2,2.2,3.9,15.2,9.0,0.99,13.8,543,Good,2024-09-05 18:48:49.638632,40.793905049548265,-74.07114776438536
23.4,53.5,4.9,10.5,17.5,6.3,0.91,15.5,501,Good,2024-09-05 19:48:49.638632,40.65077938067941,-74.04059365568929
29.6,46.4,14.2,16.9,11.8,6.5,1.0,11.8,382,Good,2024-09-05 20:48:49.638632,40.737693506192485,-74.086719432558
29.4,73.1,9.4,13.7,38.5,5.1,1.59,3.8,438,Poor,2024-09-05 21:48:49.638632,40.59756918765003,-73.96913356815432
24.4,69.9,24.1,30.0,19.4,10.2,1.72,11.3,581,Moderate,2024-09-05 22:48:49.638632,40.73078782147487,-73.89570952990017
27.4,64.7,23.9,32.4,12.8,1.9,1.08,17.2,403,Good,2024-09-05 23:48:49.638632,40.4748921534077,-73.99941128145754
25.3,59.4,5.2,10.7,22.1,3.6,1.08,10.5,317,Good,2024-09-06 00:48:49.638632,40.658979354640834,-73.91499181845106
45.8,96.4,0.4,10.0,34.1,11.9,1.9,11.6,374,Poor,2024-09-06 01:48:49.638632,40.71415916591593,-74.14234425631625
40.9,62.4,19.0,36.7,36.1,20.9,2.3,8.1,518,Poor,2024-09-06 03:48:49.638632,40.77496169787083,-73.97305022299044
33.8,67.8,5.3,6.6,21.4,9.9,1.24,7.5,376,Moderate,2024-09-06 04:48:49.638632,40.74848682287024,-74.01940248819257
31.2,75.5,30.5,37.8,32.7,8.6,1.79,6.0,608,Moderate,2024-09-06 05:48:49.638632,40.64002369430173,-74.08809889853582
31.4,93.4,11.6,27.1,19.2,16.0,1.77,8.7,383,Moderate,2024-09-06 06:48:49.638632,40.69084863660244,-74.01670924904646
21.9,71.1,36.9,36.2,33.3,9.6,1.67,5.6,594,Moderate,2024-09-06 07:48:49.638632,40.686010545922095,-74.02193019395351
21.2,72.7,13.9,21.1,23.4,5.1,0.87,11.7,207,Good,2024-09-06 08:48:49.638632,40.68092641026938,-73.95001177613707
18.7,65.8,8.3,15.6,27.5,7.3,0.86,12.9,259,Good,2024-09-06 09:48:49.638632,40.730926757171574,-74.11501309212008
29.9,78.9,11.6,26.1,17.5,5.3,1.49,6.6,533,Moderate,2024-09-06 10:48:49.638632,40.65930556206308,-73.97832356544231
36.8,68.5,4.8,16.5,29.2,1.8,1.32,6.2,323,Moderate,2024-09-06 11:48:49.638632,40.6762445799287,-74.07058643344176
23.0,76.7,4.3,12.0,18.3,0.7,1.07,12.9,270,Good,2024-09-06 12:48:49.638632,40.83335805509084,-74.03549682634387
30.1,70.5,39.7,53.0,24.8,8.3,1.34,5.9,683,Moderate,2024-09-06 13:48:49.638632,40.72728843179318,-74.06726457278623
29.7,55.6,28.0,45.2,24.5,7.9,1.25,5.9,471,Moderate,2024-09-06 14:48:49.638632,40.78966414085178,-73.97522613288166
45.3,73.7,53.2,84.6,47.8,28.0,2.45,2.8,480,Hazardous,2024-09-06 15:48:49.638632,40.85709397871953,-73.94215690335592
24.4,45.9,25.0,30.5,22.8,3.1,0.97,11.5,524,Good,2024-09-06 16:48:49.638632,40.6502449383476,-73.97124114662662
40.0,68.1,31.6,45.7,38.1,14.4,2.17,4.0,596,Poor,2024-09-06 17:48:49.638632,40.652474061816825,-74.03724094137131
28.7,65.0,12.0,18.3,27.3,6.2,0.99,10.3,331,Good,2024-09-06 18:48:49.638632,40.77565815704033,-74.03515196132975
21.4,55.3,3.3,5.0,13.3,0.9,1.28,10.1,609,Good,2024-09-06 19:48:49.638632,40.768230037981816,-73.96251007515954
36.8,73.6,36.0,51.2,24.5,11.2,1.53,6.0,630,Moderate,2024-09-06 20:48:49.638632,40.703699704919174,-74.00191721557702
18.5,71.0,13.2,20.4,19.4,5.2,0.89,12.0,550,Good,2024-09-06 21:48:49.638632,40.83776632464091,-73.76623305316404
29.8,68.3,0.1,10.9,19.9,6.1,1.57,5.4,345,Moderate,2024-09-06 22:48:49.638632,40.78186655059506,-74.01941781975377
21.5,69.6,0.3,4.7,10.0,4.9,0.96,14.2,388,Good,2024-09-06 23:48:49.638632,40.66121510449925,-74.03702061489996
25.9,46.2,0.4,5.5,21.7,8.7,0.95,10.8,299,Good,2024-09-07 00:48:49.638632,40.6368474699562,-74.01573750354035
32.7,74.9,21.4,22.4,18.0,12.0,1.57,5.7,586,Moderate,2024-09-07 01:48:49.638632,40.62268419857018,-73.98835436814385
24.2,83.2,19.6,29.1,22.4,1.7,1.37,6.0,384,Moderate,2024-09-07 02:48:49.638632,40.72288978626894,-74.01288335295355
37.3,76.1,7.9,18.8,39.5,11.9,2.27,3.5,434,Poor,2024-09-07 03:48:49.638632,40.60827376145602,-73.87815947991766
22.3,54.1,4.3,10.3,12.7,4.5,1.02,10.4,275,Good,2024-09-07 04:48:49.638632,40.95842659841758,-73.95384144777503
31.5,83.9,14.3,24.3,29.9,12.7,1.64,5.2,265,Moderate,2024-09-07 06:48:49.638632,40.805790312014324,-74.1157357642372
37.0,78.3,12.0,24.3,23.7,6.1,1.7,7.6,485,Moderate,2024-09-07 07:48:49.638632,40.80895184955109,-74.13707814140314
23.2,67.0,8.1,14.5,12.4,3.8,0.89,10.5,222,Good,2024-09-07 08:48:49.638632,40.801793088293934,-74.04333733589989
29.6,90.2,40.6,41.3,23.6,5.7,1.36,7.0,304,Moderate,2024-09-07 09:48:49.638632,40.70225518547511,-73.99904978534545
23.8,72.5,16.3,20.1,26.3,3.9,0.69,12.2,519,Good,2024-09-07 10:48:49.638632,40.63203834168528,-74.0386881313519
30.3,80.4,24.4,31.4,18.3,4.4,1.48,9.2,405,Moderate,2024-09-07 11:48:49.638632,40.84436513546304,-74.11257087744282
27.7,51.3,0.5,22.9,29.1,14.0,1.68,3.8,470,Poor,2024-09-07 12:48:49.638632,40.58726164079691,-74.05035769526434
27.7,77.8,20.8,28.2,15.5,4.7,0.97,11.4,225,Good,2024-09-07 13:48:49.638632,40.75261904329841,-73.86648444506979
22.8,66.7,21.5,34.5,29.1,7.5,1.74,5.3,346,Moderate,2024-09-07 14:48:49.638632,40.76584479496317,-73.83262211945406
26.3,54.1,0.9,10.3,25.1,4.5,0.95,10.1,316,Good,2024-09-07 15:48:49.638632,40.80757478721334,-74.10177273938729
19.2,45.1,26.4,28.8,26.8,7.5,0.92,11.3,208,Good,2024-09-07 16:48:49.638632,40.69320210816444,-73.90798858978042
32.3,77.3,28.8,54.3,21.8,11.2,2.21,5.0,478,Poor,2024-09-07 17:48:49.638632,40.82676836853741,-73.96569476862211
27.3,75.6,2.1,7.7,24.4,14.2,2.12,6.7,665,Poor,2024-09-07 18:48:49.638632,40.74278681150017,-74.07167772934815
25.2,66.6,21.7,30.7,28.0,3.4,1.12,13.5,283,Good,2024-09-07 19:48:49.638632,40.74795022965862,-74.02123625000029
41.6,86.7,51.4,76.8,30.1,27.7,2.27,6.8,744,Hazardous,2024-09-07 20:48:49.638632,40.642629927730326,-73.99796794278804
31.5,85.2,11.3,21.9,26.6,9.1,1.2,5.2,676,Moderate,2024-09-07 21:48:49.638632,40.629654336500586,-74.06258247719798
32.2,78.1,0.4,6.2,26.7,13.8,1.64,5.1,540,Moderate,2024-09-07 22:48:49.638632,40.545892391452554,-74.17692660273535
31.6,52.0,0.7,13.8,28.7,12.1,1.45,6.5,549,Moderate,2024-09-07 23:48:49.638632,40.773019665896435,-73.93532063459214
27.1,67.9,30.7,41.4,18.9,3.9,0.94,11.4,563,Good,2024-09-08 00:48:49.638632,40.87035266541927,-73.90296521310817
45.6,78.7,3.4,25.3,34.0,11.5,2.41,2.5,503,Hazardous,2024-09-08 01:48:49.638632,40.70398053823067,-74.04184396702658
28.7,81.0,17.8,28.2,23.5,12.0,1.42,10.5,352,Moderate,2024-09-08 02:48:49.638632,40.578394187789044,-74.03382969807262
49.1,93.0,57.2,85.2,36.9,22.3,2.77,3.6,623,Hazardous,2024-09-08 03:48:49.638632,40.792345398478325,-74.103313308668
25.8,40.3,2.2,6.6,24.1,8.2,0.99,10.6,438,Good,2024-09-08 05:48:49.638632,40.73710329336894,-73.93310516695568
36.8,69.6,21.8,35.1,36.0,4.3,2.45,4.8,729,Poor,2024-09-08 06:48:49.638632,40.75727422270652,-73.98289918348661
24.0,43.8,13.6,18.3,24.2,7.2,0.88,10.1,477,Good,2024-09-08 07:48:49.638632,40.80499644614009,-74.08031104402465
19.7,41.0,3.1,5.5,14.3,1.3,1.08,10.3,509,Good,2024-09-08 08:48:49.638632,40.606148949164464,-74.14461322559113
30.5,77.1,14.0,23.8,32.3,12.4,1.8,6.9,357,Moderate,2024-09-08 09:48:49.638632,40.65164610938919,-74.07068873540302
21.4,62.6,5.3,10.8,14.3,3.5,0.93,14.7,391,Good,2024-09-08 10:48:49.638632,40.61653154989891,-74.0018625218217
26.4,62.1,7.1,10.1,19.2,5.9,1.06,12.2,437,Good,2024-09-08 11:48:49.638632,40.876917509573495,-73.99453989879858
39.7,67.9,35.7,39.0,33.1,8.8,1.73,7.3,617,Poor,2024-09-08 12:48:49.638632,40.70923321135934,-74.07265021259677
31.3,64.4,3.9,6.9,26.4,5.0,0.97,10.6,315,Good,2024-09-08 13:48:49.638632,40.52186005170222,-74.13037370955861
33.6,72.6,24.5,31.2,24.1,14.8,1.3,6.7,489,Moderate,2024-09-08 15:48:49.638632,40.66675044882234,-73.95795345520172
24.2,56.3,9.6,16.3,15.3,5.0,1.04,12.9,387,Good,2024-09-08 16:48:49.638632,40.685730479104265,-74.03015155904795
32.2,87.1,48.1,64.2,29.7,15.3,1.44,5.3,666,Moderate,2024-09-08 17:48:49.638632,40.593348437339955,-74.03482378889093
28.8,66.7,7.6,10.6,16.4,5.1,1.25,13.3,460,Good,2024-09-08 18:48:49.638632,40.86149812888703,-73.87826293238237
31.9,74.7,15.3,33.9,48.0,13.6,2.29,5.6,756,Poor,2024-09-08 19:48:49.638632,40.689148143995055,-74.01314802019048
29.6,71.8,14.3,23.4,31.9,19.9,1.42,8.6,571,Moderate,2024-09-08 20:48:49.638632,40.73283309500225,-73.95944402738955
30.3,73.7,47.2,61.4,25.7,11.3,1.89,3.5,523,Poor,2024-09-08 21:48:49.638632,40.80090073893252,-73.9516167102659
30.4,60.8,57.8,78.2,37.7,13.7,1.79,3.8,631,Poor,2024-09-08 22:48:49.638632,40.877435696173386,-74.12215130230659
21.6,75.4,32.4,44.1,34.8,15.7,1.09,3.5,580,Poor,2024-09-08 23:48:49.638632,40.79226286636572,-74.0464873049608
22.0,59.2,14.0,25.8,20.8,13.2,1.5,5.4,503,Moderate,2024-09-09 00:48:49.638632,40.597958155573956,-73.91150782451642
29.3,68.3,3.0,8.1,10.8,5.2,1.09,10.5,336,Good,2024-09-09 01:48:49.638632,40.79304341138393,-74.0373155187008
31.7,54.2,16.8,26.0,32.6,11.2,1.76,5.8,514,Moderate,2024-09-09 02:48:49.638632,40.67861644575574,-74.14643778380533
27.7,75.8,0.2,5.2,10.4,4.0,0.93,10.4,505,Good,2024-09-09 03:48:49.638632,40.70541042410874,-74.07171720450694
40.0,75.6,16.8,35.2,34.9,14.2,2.09,6.5,591,Poor,2024-09-09 04:48:49.638632,40.72908299245111,-73.87483259364589
30.5,54.0,6.3,14.5,29.0,7.9,1.54,5.8,391,Moderate,2024-09-09 05:48:49.638632,40.75319620003636,-74.07956309288336
28.8,75.6,21.4,24.5,24.5,5.3,1.1,11.4,291,Good,2024-09-09 06:48:49.638632,40.63687100091369,-73.96356550505335
32.7,50.3,26.8,40.9,22.0,8.1,1.68,9.1,417,Moderate,2024-09-09 07:48:49.638632,40.595608415950785,-74.06998918426154
30.5,73.1,51.1,73.9,31.4,19.4,2.05,4.9,664,Poor,2024-09-09 08:48:49.638632,40.8551443068995,-74.07798186554382
28.7,59.4,4.0,8.5,18.9,5.6,0.84,10.1,364,Good,2024-09-09 09:48:49.638632,40.67685257239112,-73.97691165994229
34.5,82.1,25.3,40.9,41.4,17.2,2.73,5.0,808,Hazardous,2024-09-09 10:48:49.638632,40.63006311282809,-73.86615078267846
22.5,81.5,2.0,15.3,27.8,14.7,1.75,5.0,492,Moderate,2024-09-09 11:48:49.638632,40.72391870337229,-73.99453874993868
29.0,80.3,5.4,11.2,19.0,4.6,1.01,10.1,538,Good,2024-09-09 12:48:49.638632,40.68857462340964,-74.0590412741596
34.8,78.3,43.0,56.3,41.7,8.0,1.32,5.7,738,Poor,2024-09-09 13:48:49.638632,40.862358735068376,-74.02911933250314
23.5,73.7,2.1,6.0,22.2,3.0,0.86,10.7,200,Good,2024-09-09 14:48:49.638632,40.841032679226124,-73.96657783468031
22.8,72.8,16.8,25.2,23.0,2.1,1.15,10.3,502,Good,2024-09-09 15:48:49.638632,40.57135281648762,-73.99696479624019
29.8,44.0,30.2,31.6,23.9,2.6,0.99,18.6,322,Good,2024-09-09 16:48:49.638632,40.622868609991805,-73.78740768870259
24.5,60.1,5.4,12.5,27.4,5.4,0.98,10.5,476,Good,2024-09-09 17:48:49.638632,40.66912581614509,-73.95970574089337
29.4,62.3,7.4,14.9,25.6,8.2,1.53,11.1,337,Moderate,2024-09-09 18:48:49.638632,40.617148315352594,-74.12847895942575
34.1,55.0,12.0,30.7,28.3,22.7,1.64,3.4,684,Poor,2024-09-09 19:48:49.638632,40.64196777978071,-74.01507148932878
23.4,72.5,12.1,19.8,18.6,4.4,1.01,18.2,578,Good,2024-09-09 20:48:49.638632,40.592019410287456,-74.00799816253976
25.9,54.6,13.6,16.2,20.2,4.5,1.07,10.2,379,Good,2024-09-09 21:48:49.638632,40.79470871426895,-74.04143182572761
39.8,84.8,49.3,69.5,30.4,14.2,2.44,6.4,555,Hazardous,2024-09-09 22:48:49.638632,40.884482757979214,-73.82991966946031
37.3,70.1,4.6,17.8,34.8,12.0,1.73,3.6,609,Poor,2024-09-09 23:48:49.638632,40.745684193299965,-74.07798026240899
27.3,61.0,32.3,34.8,21.0,6.9,0.98,10.4,453,Good,2024-09-10 00:48:49.638632,40.776245309804175,-74.22439829182584
38.9,90.0,28.7,41.1,31.6,15.8,1.71,7.1,666,Poor,2024-09-10 01:48:49.638632,40.63413033609896,-73.87127821824798
32.0,51.9,43.7,55.7,24.3,12.1,1.41,5.1,461,Moderate,2024-09-10 02:48:49.638632,40.75062605464381,-74.06153275554577
21.8,59.9,21.0,22.6,23.5,5.2,0.94,10.0,318,Good,2024-09-10 03:48:49.638632,40.76435813494139,-73.86289239310052
31.1,78.8,54.2,63.7,38.3,9.1,1.47,7.6,488,Moderate,2024-09-10 04:48:49.638632,40.754210407013616,-74.17549515908438
33.0,79.1,3.4,10.9,12.2,5.7,0.98,11.1,213,Good,2024-09-10 05:48:49.638632,40.456020562316816,-74.03291670478406
28.4,75.5,13.1,26.9,20.0,14.1,1.72,5.8,402,Moderate,2024-09-10 06:48:49.638632,40.53389430558237,-73.98387543172981
41.4,66.1,15.1,31.6,28.7,19.4,1.65,5.9,776,Poor,2024-09-10 08:48:49.638632,40.679246669215914,-73.95098570214041
23.7,56.6,8.3,24.4,26.6,12.1,1.35,5.4,551,Moderate,2024-09-10 10:48:49.638632,40.77055484892977,-74.11365071646662
26.0,38.6,16.6,22.7,22.0,2.8,1.22,12.9,389,Good,2024-09-10 11:48:49.638632,40.663447995535144,-74.0808509693593
24.2,69.8,0.4,5.8,20.1,15.8,1.27,7.2,568,Moderate,2024-09-10 12:48:49.638632,40.833123768639005,-74.21491893997577
28.0,50.9,1.0,6.3,23.0,5.3,0.87,13.2,381,Good,2024-09-10 13:48:49.638632,40.58128268505272,-73.87503417223209
43.2,98.2,6.1,32.9,42.3,19.8,2.26,4.1,797,Hazardous,2024-09-10 14:48:49.638632,40.517345084652064,-74.03006491795985
21.3,47.7,8.0,12.3,21.2,7.0,0.99,10.7,478,Good,2024-09-10 15:48:49.638632,40.751498618131386,-73.97456335586497
38.7,67.0,22.4,41.4,46.9,21.7,2.24,5.7,520,Hazardous,2024-09-10 16:48:49.638632,40.597484752887475,-74.19719612710975
21.3,79.2,28.9,32.9,16.9,3.0,0.98,12.2,372,Good,2024-09-10 17:48:49.638632,40.67312833277193,-74.0050583815829
33.3,51.4,9.6,20.7,20.7,16.0,1.48,5.8,542,Moderate,2024-09-10 18:48:49.638632,40.66288677657024,-74.07756593195283
25.3,63.9,16.1,24.8,26.6,9.8,1.08,10.1,552,Good,2024-09-10 19:48:49.638632,40.665729055789505,-74.02707508347056
32.9,56.9,44.2,55.4,19.5,8.5,1.33,9.3,612,Moderate,2024-09-10 21:48:49.638632,40.773200362051284,-73.96658413555255
32.1,59.4,8.2,13.3,22.8,2.0,1.16,10.2,396,Good,2024-09-10 22:48:49.638632,40.809729160572516,-74.227737563411
29.8,74.7,34.9,40.7,7.4,3.3,0.94,11.1,369,Good,2024-09-10 23:48:49.638632,40.66550801715457,-74.03052832446332
25.3,50.3,11.5,16.8,23.7,6.7,0.89,10.7,349,Good,2024-09-11 00:48:49.638632,40.75162317200617,-74.18017163051063
23.9,49.8,3.2,8.9,16.4,7.4,1.0,11.1,237,Good,2024-09-11 02:48:49.638632,40.71146980983216,-74.03856361265291
23.0,82.5,6.6,19.3,21.1,10.3,1.8,6.1,566,Moderate,2024-09-11 03:48:49.638632,40.85184828590466,-74.14383440065939
29.0,100.0,69.8,85.0,26.5,17.0,1.95,4.9,641,Poor,2024-09-11 05:48:49.638632,40.65256402089896,-74.07131213519564
20.7,66.4,26.3,29.6,23.2,0.8,0.98,14.4,520,Good,2024-09-11 06:48:49.638632,40.76845700451847,-73.88597470590365
23.7,55.9,27.7,37.2,16.2,2.1,1.03,12.1,307,Good,2024-09-11 08:48:49.638632,40.57600284552026,-73.98223036287801
28.0,74.7,13.8,21.4,18.6,5.5,1.08,10.4,380,Good,2024-09-11 09:48:49.638632,40.609014320296744,-73.95067573219924
25.3,79.4,15.7,21.8,16.3,6.2,1.06,11.1,506,Good,2024-09-11 10:48:49.638632,40.837228623107386,-73.96721458122335
25.4,63.2,10.7,16.0,17.9,2.2,0.93,12.7,560,Good,2024-09-11 11:48:49.638632,40.822481558332804,-73.8864415568608
32.0,68.1,5.3,10.9,24.9,6.7,0.87,11.9,327,Good,2024-09-11 12:48:49.638632,40.62354132919924,-73.98459879033236
23.0,51.2,17.3,22.3,13.6,2.5,0.84,13.2,444,Good,2024-09-11 13:48:49.638632,40.724618529264234,-74.01364316960607
24.7,70.3,3.2,11.1,23.1,6.6,0.88,10.3,593,Good,2024-09-11 14:48:49.638632,40.74145578492799,-74.02708081027072
29.3,70.6,44.1,60.3,27.4,8.6,1.09,5.5,365,Moderate,2024-09-11 15:48:49.638632,40.522456529785345,-74.1429142080352
36.0,70.2,12.5,41.9,30.7,16.0,1.79,4.6,624,Poor,2024-09-11 16:48:49.638632,40.84356084587964,-73.95136401682883
25.1,68.4,5.4,11.9,15.0,1.2,1.03,13.7,203,Good,2024-09-11 17:48:49.638632,40.74316232150071,-73.9284231488179
23.6,76.6,0.5,16.3,28.2,11.9,1.55,6.2,514,Moderate,2024-09-11 19:48:49.638632,40.64504898024827,-74.06670311904342
43.3,95.1,20.3,53.0,37.9,21.0,2.08,6.3,581,Hazardous,2024-09-11 20:48:49.638632,40.60437658308519,-73.9275474951199
